loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,num_distr,fixation.started,fixation.stopped,target.started,target.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,mouse.started,mouse.stopped,participant,session,date,expName,psychopyVersion,frameRate,
64,0,64,0,10,143.31865849997848,None,143.31865849997848,None,-0.40625,-0.14713541666666666,1,0,0,2.0023188999621198,target,0.007264830055646598,None,2,001,2022_Oct_01_1338,Tutorial_3,2021.1.4,59.95042098724027,
65,0,65,0,5,145.34766329999547,None,145.34766329999547,None,0.048177083333333336,0.3294270833333333,1,0,0,1.5417529999976978,target,0.010160020086914301,None,2,001,2022_Oct_01_1338,Tutorial_3,2021.1.4,59.95042098724027,
66,0,66,0,10,146.9233111999929,None,146.9233111999929,None,-0.296875,-0.4544270833333333,1,0,0,1.806021000025794,target,0.012170830043032765,None,2,001,2022_Oct_01_1338,Tutorial_3,2021.1.4,59.95042098724027,
67,0,67,0,10,148.76673279993702,None,148.76673279993702,None,-0.045572916666666664,-0.07682291666666667,1,0,0,2.944541900069453,target,0.014413429889827967,None,2,001,2022_Oct_01_1338,Tutorial_3,2021.1.4,59.95042098724027,
68,0,68,0,5,151.7341834999388,None,151.7341834999388,None,0.37109375,-0.044270833333333336,1,0,0,1.919956999947317,target,0.0011182199232280254,None,2,001,2022_Oct_01_1338,Tutorial_3,2021.1.4,59.95042098724027,
69,0,69,0,10,153.71494279999752,None,153.71494279999752,None,0.4544270833333333,0.2799479166666667,1,0,0,2.048412200063467,target,0.011817940045148134,None,2,001,2022_Oct_01_1338,Tutorial_3,2021.1.4,59.95042098724027,
70,0,70,0,5,155.77893559995573,None,155.77893559995573,None,-0.4010416666666667,0.06770833333333333,1,0,0,1.43601890001446,target,0.009424720075912774,None,2,001,2022_Oct_01_1338,Tutorial_3,2021.1.4,59.95042098724027,
71,0,71,0,10,157.27612009993754,None,157.27612009993754,None,-0.010416666666666666,-0.37890625,1,0,0,1.9918974000029266,target,0.01207354012876749,None,2,001,2022_Oct_01_1338,Tutorial_3,2021.1.4,59.95042098724027,
72,0,72,0,10,159.30289900000207,None,159.30289900000207,None,0.42578125,0.3815104166666667,1,0,0,2.8909802000271156,target,0.01393343007657677,None,2,001,2022_Oct_01_1338,Tutorial_3,2021.1.4,59.95042098724027,
73,0,73,0,5,162.21353800001089,None,162.21353800001089,None,-0.3984375,-0.2109375,1,0,0,2.1309725999599323,target,0.007725819945335388,None,2,001,2022_Oct_01_1338,Tutorial_3,2021.1.4,59.95042098724027,
74,0,74,0,10,164.4017117000185,None,164.4017117000185,None,-0.0078125,-0.25390625,1,0,0,1.6018624000716954,target,0.014786840067245066,None,2,001,2022_Oct_01_1338,Tutorial_3,2021.1.4,59.95042098724027,
75,0,75,0,5,166.0172109999694,None,166.0172109999694,None,-0.024739583333333332,0.0234375,1,0,0,1.5466958000324667,target,0.012156520155258477,None,2,001,2022_Oct_01_1338,Tutorial_3,2021.1.4,59.95042098724027,
76,0,76,0,5,167.61684419994708,None,167.61684419994708,None,0.4088541666666667,-0.0026041666666666665,1,0,0,1.8254462000913918,target,0.01295323995873332,None,2,001,2022_Oct_01_1338,Tutorial_3,2021.1.4,59.95042098724027,
77,0,77,0,5,169.48573289997876,None,169.48573289997876,None,0.10416666666666667,0.3229166666666667,1,0,0,2.173967399983667,target,0.004967329907231033,None,2,001,2022_Oct_01_1338,Tutorial_3,2021.1.4,59.95042098724027,
78,0,78,0,5,171.6827164000133,None,171.6827164000133,None,-0.041666666666666664,-0.24479166666666666,1,0,0,1.3106338999932632,target,0.009691120125353336,None,2,001,2022_Oct_01_1338,Tutorial_3,2021.1.4,59.95042098724027,
79,0,79,0,5,173.03378179995343,None,173.03378179995343,None,-0.109375,-0.2994791666666667,1,0,0,1.33010809996631,target,0.00899172993376851,None,2,001,2022_Oct_01_1338,Tutorial_3,2021.1.4,59.95042098724027,
80,0,80,0,5,174.3960721999174,None,174.3960721999174,None,-0.12369791666666667,-0.45703125,1,0,0,1.5301720999414101,target,0.0004416201263666153,None,2,001,2022_Oct_01_1338,Tutorial_3,2021.1.4,59.95042098724027,
81,0,81,0,5,175.952322899946,None,175.952322899946,None,-0.3411458333333333,-0.0625,1,0,0,2.326458299998194,target,0.004882919951342046,None,2,001,2022_Oct_01_1338,Tutorial_3,2021.1.4,59.95042098724027,
82,0,82,0,5,178.31710149999708,None,178.31710149999708,None,0.4140625,-0.38671875,1,0,0,1.93045310000889,target,0.01336402993183583,None,2,001,2022_Oct_01_1338,Tutorial_3,2021.1.4,59.95042098724027,
83,0,83,0,10,180.29636559996288,None,180.29636559996288,None,0.4596354166666667,0.18880208333333334,1,0,0,1.9394175000488758,target,0.0049483299953863025,None,2,001,2022_Oct_01_1338,Tutorial_3,2021.1.4,59.95042098724027,
84,0,84,0,10,182.2709157000063,None,182.2709157000063,None,0.16276041666666666,0.022135416666666668,1,0,0,1.3519615000113845,target,0.014065930037759244,None,2,001,2022_Oct_01_1338,Tutorial_3,2021.1.4,59.95042098724027,
85,0,85,0,10,183.66506929998286,None,183.66506929998286,None,0.3645833333333333,0.08723958333333333,1,0,0,1.3428350000176579,target,0.009293230017647147,None,2,001,2022_Oct_01_1338,Tutorial_3,2021.1.4,59.95042098724027,
86,0,86,0,10,185.06978429993615,None,185.06978429993615,None,0.15625,0.09114583333333333,1,0,0,1.3341895999619737,target,0.0035364400828257203,None,2,001,2022_Oct_01_1338,Tutorial_3,2021.1.4,59.95042098724027,
87,0,87,0,10,186.44082219991833,None,186.44082219991833,None,0.2682291666666667,-0.06510416666666667,1,0,0,1.2316868000198156,target,0.013095629983581603,None,2,001,2022_Oct_01_1338,Tutorial_3,2021.1.4,59.95042098724027,
88,0,88,0,10,187.70468129997607,None,187.70468129997607,None,-0.10807291666666667,-0.43359375,1,0,0,2.5126391999656335,target,0.000146319973282516,None,2,001,2022_Oct_01_1338,Tutorial_3,2021.1.4,59.95042098724027,
89,0,89,0,5,190.2338662999682,None,190.2338662999682,None,0.3346354166666667,0.2565104166666667,1,0,0,2.0653404999757186,target,0.009528320049867034,None,2,001,2022_Oct_01_1338,Tutorial_3,2021.1.4,59.95042098724027,
90,0,90,0,10,192.3472642999841,None,192.3472642999841,None,0.078125,0.02734375,1,0,0,2.8272751999320462,target,0.008916229824535549,None,2,001,2022_Oct_01_1338,Tutorial_3,2021.1.4,59.95042098724027,
91,0,91,0,10,195.2097493999172,None,195.2097493999172,None,0.10546875,-0.4674479166666667,1,0,0,1.7597420000238344,target,0.011914329836145043,None,2,001,2022_Oct_01_1338,Tutorial_3,2021.1.4,59.95042098724027,
92,0,92,0,5,196.9929236000171,None,196.9929236000171,None,0.12630208333333334,-0.2786458333333333,1,0,0,1.3250144000630826,target,0.0022663200506940484,None,2,001,2022_Oct_01_1338,Tutorial_3,2021.1.4,59.95042098724027,
93,0,93,0,10,198.37047570000868,None,198.37047570000868,None,-0.4427083333333333,0.3294270833333333,1,0,0,2.473237600061111,target,0.0038704300532117486,None,2,001,2022_Oct_01_1338,Tutorial_3,2021.1.4,59.95042098724027,
94,0,94,0,10,200.88637109997217,None,200.88637109997217,None,-0.4388020833333333,-0.484375,1,0,0,2.611795899923891,target,0.007666029967367649,None,2,001,2022_Oct_01_1338,Tutorial_3,2021.1.4,59.95042098724027,
95,0,95,0,5,203.52111019997392,None,203.52111019997392,None,-0.3580729166666667,-0.2747395833333333,1,0,0,1.494958300027065,target,0.003989520133472979,None,2,001,2022_Oct_01_1338,Tutorial_3,2021.1.4,59.95042098724027,
96,0,96,0,10,205.06037279998418,None,205.06037279998418,None,0.08072916666666667,0.07161458333333333,1,0,0,2.2245055999374017,target,0.00750692980363965,None,2,001,2022_Oct_01_1338,Tutorial_3,2021.1.4,59.95042098724027,
97,0,97,0,10,207.3166721999878,None,207.3166721999878,None,-0.3502604166666667,0.3203125,1,0,0,2.018376799998805,target,0.0005854199407622218,None,2,001,2022_Oct_01_1338,Tutorial_3,2021.1.4,59.95042098724027,
98,0,98,0,10,209.3811868999619,None,209.3811868999619,None,0.045572916666666664,0.07421875,1,0,0,2.157084400067106,target,8.811999578028917e-05,None,2,001,2022_Oct_01_1338,Tutorial_3,2021.1.4,59.95042098724027,
99,0,99,0,10,211.56640469993,None,211.56640469993,None,0.0,-0.08072916666666667,1,0,0,2.542080800049007,target,0.010476829949766397,None,2,001,2022_Oct_01_1338,Tutorial_3,2021.1.4,59.95042098724027,
100,0,100,0,5,214.1343182999408,None,214.1343182999408,None,0.30859375,-0.4856770833333333,1,0,0,2.561999100027606,target,0.011037620133720338,None,2,001,2022_Oct_01_1338,Tutorial_3,2021.1.4,59.95042098724027,
101,0,101,0,10,216.75199279992376,None,216.75199279992376,None,-0.4427083333333333,0.3763020833333333,1,0,0,1.7973418000619859,target,0.00461794005241245,None,2,001,2022_Oct_01_1338,Tutorial_3,2021.1.4,59.95042098724027,
102,0,102,0,10,218.58226059994195,None,218.58226059994195,None,0.01171875,-0.33203125,1,0,0,3.4056191999698058,target,5.941989365965128e-05,None,2,001,2022_Oct_01_1338,Tutorial_3,2021.1.4,59.95042098724027,
103,0,103,0,5,222.0054404999828,None,222.0054404999828,None,-0.22916666666666666,-0.07682291666666667,1,0,0,1.6927676000632346,target,0.00800592009909451,None,2,001,2022_Oct_01_1338,Tutorial_3,2021.1.4,59.95042098724027,
104,0,104,0,5,223.73342009994667,None,223.73342009994667,None,0.30859375,-0.11328125,1,0,0,1.1869675000198185,target,0.015572530101053417,None,2,001,2022_Oct_01_1338,Tutorial_3,2021.1.4,59.95042098724027,
105,0,105,0,5,224.96916999993846,None,224.96916999993846,None,-0.14583333333333334,-0.2955729166666667,1,0,0,1.451855399995111,target,0.0006134300492703915,None,2,001,2022_Oct_01_1338,Tutorial_3,2021.1.4,59.95042098724027,
106,0,106,0,10,226.5017046999419,None,226.5017046999419,None,-0.041666666666666664,0.06901041666666667,1,0,0,1.3814333999762312,target,0.006834949948824942,None,2,001,2022_Oct_01_1338,Tutorial_3,2021.1.4,59.95042098724027,
107,0,107,0,10,227.91290509991813,None,227.91290509991813,None,-0.265625,0.2669270833333333,1,0,0,1.3908016999484971,target,0.0011565200984477997,None,2,001,2022_Oct_01_1338,Tutorial_3,2021.1.4,59.95042098724027,
108,0,108,0,10,229.35398369992618,None,229.35398369992618,None,-0.3372395833333333,-0.20963541666666666,1,0,0,2.0470397999743,target,0.014408929855562747,None,2,001,2022_Oct_01_1338,Tutorial_3,2021.1.4,59.95042098724027,
109,0,109,0,5,231.4032836999977,None,231.4032836999977,None,0.17838541666666666,0.3528645833333333,1,0,0,2.058956600027159,target,0.010307020042091608,None,2,001,2022_Oct_01_1338,Tutorial_3,2021.1.4,59.95042098724027,
110,0,110,0,5,233.49397259997204,None,233.49397259997204,None,0.3997395833333333,-0.21744791666666666,1,0,0,1.971735700033605,target,0.003552919952198863,None,2,001,2022_Oct_01_1338,Tutorial_3,2021.1.4,59.95042098724027,
111,0,111,0,10,235.50318020000122,None,235.50318020000122,None,0.48046875,-0.140625,1,0,0,1.128258900018409,target,0.01610202994197607,None,2,001,2022_Oct_01_1338,Tutorial_3,2021.1.4,59.95042098724027,
112,0,112,0,10,236.66394829994533,None,236.66394829994533,None,-0.4869791666666667,0.4505208333333333,1,0,0,2.6315884001087397,target,0.0008526201127097011,None,2,001,2022_Oct_01_1338,Tutorial_3,2021.1.4,59.95042098724027,
113,0,113,0,5,239.3108043000102,None,239.3108043000102,None,-0.09895833333333333,0.057291666666666664,1,0,0,1.4436608999967575,target,0.010760520119220018,None,2,001,2022_Oct_01_1338,Tutorial_3,2021.1.4,59.95042098724027,
114,0,114,0,5,240.79583009995986,None,240.79583009995986,None,-0.2421875,0.07421875,1,0,0,1.8726437999866903,target,0.009535529999993742,None,2,001,2022_Oct_01_1338,Tutorial_3,2021.1.4,59.95042098724027,
115,0,115,0,5,242.69108169991523,None,242.69108169991523,None,-0.07942708333333333,-0.13020833333333334,1,0,0,1.7308351000538096,target,0.00895862013567239,None,2,001,2022_Oct_01_1338,Tutorial_3,2021.1.4,59.95042098724027,
116,0,116,0,10,244.47405600000639,None,244.47405600000639,None,0.24869791666666666,0.3346354166666667,1,0,0,1.8161264000227675,target,0.005925329867750406,None,2,001,2022_Oct_01_1338,Tutorial_3,2021.1.4,59.95042098724027,
117,0,117,0,10,246.3418614999391,None,246.3418614999391,None,0.21354166666666666,0.048177083333333336,1,0,0,0.943500200053677,target,0.01093854010105133,None,2,001,2022_Oct_01_1338,Tutorial_3,2021.1.4,59.95042098724027,
118,0,118,0,5,247.30447309999727,None,247.30447309999727,None,-0.3736979166666667,-0.4479166666666667,1,0,0,2.0293104000156745,target,0.007367519894614816,None,2,001,2022_Oct_01_1338,Tutorial_3,2021.1.4,59.95042098724027,
