loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,num_distr,fixation.started,fixation.stopped,target.started,target.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,mouse.started,mouse.stopped,participant,session,date,expName,psychopyVersion,frameRate,
72,0,72,0,10,164.20229039993137,None,164.20229039993137,None,-0.21484375,-0.4375,1,0,0,2.636473700054921,target,0.014328799792565405,None,,001,2022_Oct_05_1952,Tutorial_3,2021.1.4,59.96217585068236,
73,0,73,0,5,166.8725919999415,None,166.8725919999415,None,0.14583333333333334,0.15885416666666666,1,0,0,1.3455524999881163,target,0.01252285996451974,None,,001,2022_Oct_05_1952,Tutorial_3,2021.1.4,59.96217585068236,
74,0,74,0,10,168.2915539999958,None,168.2915539999958,None,-0.4622395833333333,0.16145833333333334,1,0,0,2.3550779999932274,target,0.004970479989424348,None,,001,2022_Oct_05_1952,Tutorial_3,2021.1.4,59.96217585068236,
75,0,75,0,5,170.66516410000622,None,170.66516410000622,None,0.2552083333333333,-0.4283854166666667,1,0,0,1.9942435000557452,target,0.004016939899884164,None,,001,2022_Oct_05_1952,Tutorial_3,2021.1.4,59.96217585068236,
76,0,76,0,10,172.72553860000335,None,172.72553860000335,None,-0.12890625,-0.4661458333333333,1,0,0,1.9798425999470055,target,0.015470399870537221,None,,001,2022_Oct_05_1952,Tutorial_3,2021.1.4,59.96217585068236,
77,0,77,0,5,174.7420583999483,None,174.7420583999483,None,0.2760416666666667,0.328125,1,0,0,2.4659725000383332,target,0.011844060034491122,None,,001,2022_Oct_05_1952,Tutorial_3,2021.1.4,59.96217585068236,
78,0,78,0,5,177.24560100003146,None,177.24560100003146,None,0.27734375,-0.16276041666666666,1,0,0,1.8564429000252858,target,0.012711560004390776,None,,001,2022_Oct_05_1952,Tutorial_3,2021.1.4,59.96217585068236,
79,0,79,0,5,179.14045439998154,None,179.14045439998154,None,0.4934895833333333,0.30078125,1,0,0,1.1109275999478996,target,0.010350859956815839,None,,001,2022_Oct_05_1952,Tutorial_3,2021.1.4,59.96217585068236,
80,0,80,0,10,180.3104856000282,None,180.3104856000282,None,-0.13151041666666666,0.27734375,1,0,0,1.164182599983178,target,0.009925179998390377,None,,001,2022_Oct_05_1952,Tutorial_3,2021.1.4,59.96217585068236,
81,0,81,0,10,181.54126249998808,None,181.54126249998808,None,0.4622395833333333,0.3645833333333333,1,0,0,2.1445928000612184,target,0.006616479950025678,None,,001,2022_Oct_05_1952,Tutorial_3,2021.1.4,59.96217585068236,
