131.0396 	DATA 	Keypress: backspace
133.1386 	DATA 	Keypress: 2
133.4710 	DATA 	Keypress: 0
133.5882 	DATA 	Keypress: 0
134.8637 	DATA 	Mouse: Left button down, pos=(665,133)
134.8673 	EXP 	New trial (rep=0, index=4): {'delay': 0.7, 'freq': 1000, 'condition': 'exp'}
134.8799 	EXP 	text: autoDraw = False
134.8799 	EXP 	textbox: autoDraw = False
134.8799 	EXP 	fixation: autoDraw = True
135.0334 	DATA 	Mouse:  Left button up, pos=(665,133)
135.8633 	EXP 	fixation_2: autoDraw = True
135.8798 	EXP 	fixation: autoDraw = False
136.1031 	DATA 	Keypress: space
136.1132 	EXP 	fixation: autoDraw = False
136.1132 	EXP 	fixation_2: autoDraw = False
137.0966 	EXP 	text: autoDraw = True
137.0966 	EXP 	textbox: autoDraw = True
138.7970 	DATA 	Keypress: 8
138.9633 	DATA 	Keypress: 0
139.0713 	DATA 	Keypress: 0
140.1539 	DATA 	Mouse: Left button down, pos=(608,170)
140.1669 	EXP 	New trial (rep=0, index=5): {'delay': 0.1, 'freq': 1000, 'condition': 'exp'}
140.1794 	EXP 	text: autoDraw = False
140.1794 	EXP 	textbox: autoDraw = False
140.1794 	EXP 	fixation: autoDraw = True
140.3169 	DATA 	Mouse:  Left button up, pos=(608,170)
141.1626 	EXP 	fixation_2: autoDraw = True
141.1793 	EXP 	fixation: autoDraw = False
142.4029 	DATA 	Keypress: space
142.4126 	EXP 	fixation: autoDraw = False
142.4126 	EXP 	fixation_2: autoDraw = False
142.7963 	EXP 	text: autoDraw = True
142.7963 	EXP 	textbox: autoDraw = True
147.0626 	DATA 	Keypress: 6
147.2794 	DATA 	Keypress: 0
147.4368 	DATA 	Keypress: 0
149.1291 	DATA 	Keypress: backspace
149.2624 	DATA 	Keypress: backspace
149.4124 	DATA 	Keypress: backspace
149.9459 	DATA 	Keypress: 7
150.3704 	DATA 	Keypress: 5
150.5703 	DATA 	Keypress: 0
151.4458 	DATA 	Mouse: Left button down, pos=(698,129)
151.4487 	EXP 	New trial (rep=0, index=6): {'delay': 0.4, 'freq': 1000, 'condition': 'exp'}
151.4618 	EXP 	text: autoDraw = False
151.4618 	EXP 	textbox: autoDraw = False
151.4618 	EXP 	fixation: autoDraw = True
151.6155 	DATA 	Mouse:  Left button up, pos=(698,129)
152.3820 	DATA 	Keypress: space
152.4453 	EXP 	fixation_2: autoDraw = True
152.4618 	EXP 	fixation: autoDraw = False
152.8350 	DATA 	Keypress: space
152.8450 	EXP 	fixation: autoDraw = False
152.8450 	EXP 	fixation_2: autoDraw = False
153.5283 	EXP 	text: autoDraw = True
153.5283 	EXP 	textbox: autoDraw = True
155.6122 	DATA 	Keypress: 9
155.7953 	DATA 	Keypress: 0
155.9181 	DATA 	Keypress: 0
157.1035 	DATA 	Mouse: Left button down, pos=(615,125)
157.1148 	EXP 	New trial (rep=0, index=7): {'delay': 0.1, 'freq': 1000, 'condition': 'exp'}
157.1280 	EXP 	text: autoDraw = False
157.1280 	EXP 	textbox: autoDraw = False
157.1280 	EXP 	fixation: autoDraw = True
157.2817 	DATA 	Mouse:  Left button up, pos=(615,125)
158.1112 	EXP 	fixation_2: autoDraw = True
158.1277 	EXP 	fixation: autoDraw = False
158.4013 	DATA 	Keypress: space
158.4112 	EXP 	fixation: autoDraw = False
158.4112 	EXP 	fixation_2: autoDraw = False
158.7946 	EXP 	text: autoDraw = True
158.7946 	EXP 	textbox: autoDraw = True
160.5019 	DATA 	Keypress: 6
160.6786 	DATA 	Keypress: 0
160.7948 	DATA 	Keypress: 0
161.7448 	DATA 	Mouse: Left button down, pos=(681,164)
161.7488 	EXP 	New trial (rep=0, index=8): {'delay': 0.1, 'freq': 400, 'condition': 'unexp'}
161.7609 	EXP 	text: autoDraw = False
161.7609 	EXP 	textbox: autoDraw = False
161.7609 	EXP 	fixation: autoDraw = True
161.9145 	DATA 	Mouse:  Left button up, pos=(681,164)
162.7441 	EXP 	fixation_2: autoDraw = True
162.7608 	EXP 	fixation: autoDraw = False
163.5012 	DATA 	Keypress: space
163.5107 	EXP 	fixation: autoDraw = False
163.5107 	EXP 	fixation_2: autoDraw = False
163.8943 	EXP 	text: autoDraw = True
163.8943 	EXP 	textbox: autoDraw = True
170.2006 	DATA 	Keypress: 2
170.3515 	DATA 	Keypress: 0
170.4777 	DATA 	Keypress: 0
171.6951 	DATA 	Mouse: Left button down, pos=(745,128)
171.6990 	EXP 	New trial (rep=0, index=9): {'delay': 0.1, 'freq': 1000, 'condition': 'exp'}
171.7100 	EXP 	text: autoDraw = False
171.7100 	EXP 	textbox: autoDraw = False
171.7100 	EXP 	fixation: autoDraw = True
171.8637 	DATA 	Mouse:  Left button up, pos=(745,128)
172.6933 	EXP 	fixation_2: autoDraw = True
172.7099 	EXP 	fixation: autoDraw = False
172.9999 	DATA 	Keypress: space
173.0098 	EXP 	fixation: autoDraw = False
173.0098 	EXP 	fixation_2: autoDraw = False
173.3933 	EXP 	text: autoDraw = True
173.3933 	EXP 	textbox: autoDraw = True
174.6936 	DATA 	Keypress: 8
174.9102 	DATA 	Keypress: 0
175.0272 	DATA 	Keypress: 0
177.1510 	DATA 	Mouse: Left button down, pos=(745,128)
177.1632 	EXP 	New trial (rep=0, index=10): {'delay': 0.4, 'freq': 1000, 'condition': 'exp'}
177.1763 	EXP 	text: autoDraw = False
177.1763 	EXP 	textbox: autoDraw = False
177.1763 	EXP 	fixation: autoDraw = True
177.3128 	DATA 	Mouse:  Left button up, pos=(745,128)
178.1594 	EXP 	fixation_2: autoDraw = True
178.1763 	EXP 	fixation: autoDraw = False
178.6161 	DATA 	Keypress: space
178.6262 	EXP 	fixation: autoDraw = False
178.6262 	EXP 	fixation_2: autoDraw = False
